순위,상품명,브랜드,조회수,좋아요,구매후기 개수,평점,누적판매량
0.17314958879751055,7I57614 남성 MOMENTUM II 모멘텀 II,네파,0.0,5,0,0.0,0.0
0.1729273171815959,7IE7614 공용 MOMENTUM II 모멘텀 II,네파,0.0,10,0,0.0,0.0
0.17270504556568125,NS99N51A 레더 부츠,노스페이스,0.0,17,0,0.0,0.0
0.1724827739497666,G2 남성 스니커즈 화이트,스프링코트,0.0,3,0,0.0,0.0
0.17226050233385196,bcc 트립_BK,비씨씨,400.0,96,5,5.0,50.0
0.1720382307179373,푸마Ⅹ피너츠 퓨쳐 라이더 - 블랙:화이트:레드 / 380483-01,푸마,2100.0,238,57,4.9,100.0
0.17181595910202266,남성 고 워크 5_SP0MWCDX083,스케쳐스,200.0,8,1,5.0,0.0
0.17159368748610804,닉스 로우 스니커즈 블랙,세인트새틴,1200.0,215,8,4.4,50.0
0.1713714158701934,플레인 루버솔 스니커즈 화이트 남녀공용 TOBPR0106C34WH,코앤크릿,200.0,101,9,5.0,50.0
0.17114914425427874,NS93N01B 트랙 라이트,노스페이스,500.0,61,3,5.0,0.0
0.1709268726383641,ORIGINAL GROUND SNEAKERS 001 BLACK,오디너리원,200.0,67,2,5.0,0.0
0.17070460102244944,마라톤 트레일 레더 Black,노베스타,0.0,17,3,5.0,0.0
0.1704823294065348,스타 플레이어 76 퓨처 유틸리티 옵시디언 A04251C,컨버스,4100.0,1277,38,4.9,50.0
0.17026005779062015,원스 (화이트),파이비,100.0,44,0,0.0,0.0
0.1700377861747055,스위프트 알에스_WHITE,다이나핏,0.0,19,2,5.0,0.0
0.16981551455879085,스탠다드 유닛 찰리 - 화이트블랙,라슬로,800.0,194,18,4.5,50.0
0.1695932429428762,부스트 BLACK/WHITE_WS220126,더블스타,700.0,113,1,4.0,0.0
0.16937097132696155,ARC 소닉 메쉬 블랙/레드 (AG-ARC-S-M-BRW),에이지,500.0,59,5,4.4,0.0
0.1691486997110469,FE LO 1920 펠로 1920 블랙 FU100177,페이유에,300.0,124,2,5.0,0.0
0.16892642809513225,오리지날 홀리데이 스웨이드 _ 코냑,캐치볼,0.0,41,0,0.0,0.0
0.1687041564792176,이태리 소가죽 오버솔드 남자 스니커즈 킵블랙 NTSOS0306C36BK,코앤크릿,0.0,62,6,4.0,0.0
0.16848188486330296,2292 뮬 grey seashell,수페르가,500.0,213,15,4.5,0.0
0.1682596132473883,여성 맥스쿠셔닝 엘리트_SP0WR22Y031,스케쳐스,400.0,116,33,4.9,50.0
0.16803734163147366,NS97P02L 화이트라벨 슈퍼 킥스,노스페이스,1000.0,64,0,0.0,0.0
0.167815070015559,갤런트 클래식 운동화 AFHS79A42,슈펜,300.0,159,13,3.8,50.0
0.16759279839964436,에이버린 - 그레이 / HP5967,아디다스,0.0,19,0,0.0,0.0
0.1673705267837297,NS97N01K 화이트라벨 스피드 플러스 보아,노스페이스,500.0,65,6,5.0,50.0
0.16714825516781506,키튼 리사이클 캔버스 스니커즈 - 블루,폴로 랄프 로렌,100.0,90,2,5.0,0.0
0.16692598355190041,여성 스포츠 코트 92_SL0WCCDX111,스케쳐스,400.0,50,1,3.0,0.0
0.16670371193598577,VIKY 비키 하이탑 스니커즈_AA4D01004,아쉬,0.0,24,0,0.0,0.0
0.16648144032007112,EX89 - 화이트:클래식 레드 / 1201A476-111,아식스,1800.0,92,0,0.0,0.0
0.16625916870415647,리얼레더 Bandy 밴디 스니커즈 7cm,지니킴,200.0,431,8,4.9,50.0
0.16603689708824182,Evan White Leather Sneakers,림트스튜디오,0.0,60,1,4.0,0.0
0.16581462547232717,오크먼트 TR(1JM00801E928),휠라,1000.0,259,25,4.7,50.0
0.16559235385641255,Canvas Low Orange Sneakers,림트스튜디오,100.0,105,5,5.0,0.0
0.1653700822404979,로아클래식 아이보리,어더스,0.0,83,6,4.8,50.0
0.16514781062458325,벌커나이즈드 로우컷 캔버스 (블랙),버튼서울,0.0,26,0,0.0,0.0
0.1649255390086686,TOYED (토이드) 베이지 (UN423CTPO3),엄브로,100.0,64,5,5.0,0.0
0.16470326739275395,휠라 NRE E5 러닝 아카이브(1RM02267E125),휠라,0.0,23,0,0.0,0.0
0.1644809957768393,여성 사이드라인 프로 스니커즈 RZ1011W53G 1R5,라코스테,300.0,36,0,0.0,0.0
0.16425872416092466,FLYER v2 (플라이어 v2) 옐로우 (UN323CDR91),엄브로,0.0,39,0,0.0,0.0
0.16403645254501,MIDSTANCE 1.0 (미드스탠스1.0) 화이트 (UO123CDR20),엄브로,100.0,49,0,0.0,0.0
0.16381418092909536,BILLY MENS 슬립온 W830001NB-M,윙스풋,0.0,43,0,0.0,0.0
0.1635919093131807,포폴라 클래식 프리미엄 (QO123LSN11),르꼬끄,300.0,42,0,0.0,0.0
0.16336963769726606,직 키네티카 3(W) - 크림:퍼플 / HR1319,리복,0.0,26,0,0.0,0.0
0.1631473660813514,VM003 Suede Lo - Flame Orange/Black,라스트리조트,100.0,31,0,0.0,0.0
0.16292509446543676,투어링 1500 BOA_Charcoal,아이더,0.0,7,0,0.0,0.0
0.16270282284952212,EVDNT 얼티밋와플 - (트랜스루센트) 그린 애쉬:포레스트 나이트 / VN0A5DY7B2S1,반스,2700.0,606,67,4.8,100.0
0.16248055123360747,아말피 플랫폼 스니커즈_블랙,스토,0.0,5,0,0.0,0.0
0.16225827961769282,FLYER v2 (플라이어 v2) 화이트 (UN323CDR91),엄브로,200.0,80,0,0.0,0.0
0.16203600800177817,마쯔 남성 쿠션 슬립온 2.5cm LCMC00M239,엘칸토,0.0,35,4,5.0,0.0
0.16181373638586352,RETROPY E5 GW6782,아디다스,0.0,20,0,0.0,0.0
0.16159146476994887,레트로 에볼브 카디프 스니커즈 - 베이지(T52C6ARS120JT1L4T) (T52C6ARS120JT1L4T),타미진스,0.0,30,0,0.0,0.0
0.16136919315403422,여성 르론드 프로 가죽 배색 스니커즈 RZ4027W53G 216,라코스테,100.0,6,0,0.0,0.0
0.16114692153811958,르 코트 컵솔 네이비(QO123LCU31),르꼬끄,0.0,35,0,0.0,0.0
0.16092464992220493,자이온 믹스 바스켓 스니커즈 (T52C6ARS050FT1BDS),타미진스,0.0,21,1,5.0,0.0
0.16070237830629028,스쿼시 SP BLACK,디아도라,100.0,78,8,4.8,0.0
0.16048010669037563,남성 헤리티지 L-SPIN 스니커즈 RZ4003M53G 042,라코스테,0.0,12,0,0.0,0.0
0.16025783507446098,N221USN010 트레거 BLACK,내셔널지오그래픽,400.0,75,3,5.0,0.0
0.16003556345854633,쿼츠 액트 슬림_Beige,다이나핏,0.0,22,0,0.0,0.0
0.15981329184263168,롱우드 레더 스니커즈 - 멀티,폴로 랄프 로렌,300.0,63,0,0.0,0.0
0.15959102022671706,드래곤 비트_PNK (QO123LCR12),르꼬끄,0.0,69,0,0.0,0.0
0.1593687486108024,포럼 미드 H06453,아디다스,300.0,59,0,0.0,0.0
0.15914647699488776,레온 레더 스니커즈 - 네이비(T52C6ARS020MT1DW5),타미힐피거,0.0,4,0,0.0,0.0
0.15892420537897312,SPACE302 (WINERY RED),언다이드룸,700.0,275,13,5.0,0.0
0.15870193376305847,레트로 에볼브 카디프 스니커즈 - 화이트(T52C6ARS120JT1YBR) (T52C6ARS120JT1YBR),타미진스,100.0,109,0,0.0,0.0
0.15847966214714382,MIDSTANCE 1.0 (미드스탠스1.0) 화이트그린 (UO123CDR20),엄브로,100.0,48,0,0.0,0.0
0.15825739053122917,VM001 Suede LO [Klein Blue/Black],라스트리조트,0.0,42,2,5.0,0.0
0.15803511891531452,다이나매스 2.0 (QO123LCR11),르꼬끄,0.0,43,0,0.0,0.0
0.15781284729939987,루스터 넥스트_BEG (QN323PCT71),르꼬끄,0.0,45,1,5.0,0.0
0.15759057568348522,RGB 플렉스 2.0(1RM02222E923),휠라,0.0,35,5,5.0,0.0
0.15736830406757057,타이어 스니커즈_더그루비(The Groovy)_카키,트레드앤그루브,300.0,44,1,5.0,0.0
0.15714603245165593,스턴 라이크_Pink,다이나핏,0.0,36,0,0.0,0.0
0.15692376083574128,남여공용 레더 스니커즈 LSM002 - 화이트,라이크썸모어,0.0,7,1,4.0,0.0
0.15670148921982663,올드스쿨 오버트 CC - 블루 스카이 / VN0A7Q5ECQ01,반스,2100.0,74,0,0.0,0.0
0.15647921760391198,잉글레사 일라스티코 틴타다 푼테라 (106623-NEGRO),빅토리아 슈즈,0.0,42,4,5.0,50.0
0.15625694598799733,남여공용 레더 스니커즈 LSM003 - 블랙,라이크썸모어,0.0,13,0,0.0,0.0
0.15603467437208268,로우 레더 러너 - 킬러 웨일,브랜즈,600.0,340,87,4.9,50.0
0.15581240275616803,에스파듀 슬립온 D4 Wash Black,드릴리스,1000.0,100,13,4.4,0.0
0.15559013114025338,드래프트 P-201_GREEN,포니,1900.0,287,4,4.8,0.0
0.15536785952433874,DIVE SUEDE(Navy),이피티,600.0,93,4,5.0,0.0
0.1551455879084241,히말라야 스니커즈,브랜즈,1000.0,404,166,4.9,100.0
0.15492331629250944,남성 고 워크 5_SP0MW22Y212,스케쳐스,300.0,10,10,5.0,50.0
0.1547010446765948,남성 고 워크 5_SP0MWCDX093,스케쳐스,0.0,3,1,5.0,0.0
0.15447877306068014,척테일러 올스타 워크웨어 오션 리트릿 A04326C,컨버스,0.0,105,0,0.0,0.0
0.1542565014447655,척테일러 올스타 워크웨어 스쿼럴 프렌드 A04327C,컨버스,0.0,68,0,0.0,0.0
0.15403422982885084,[라이트] 청키 리프트 스니커즈(버진폼) HPCR3D232W,슈펜,0.0,34,0,0.0,0.0
0.1538119582129362,여성 고 워크 5_SP0WW22Y182,스케쳐스,800.0,304,68,4.9,200.0
0.15358968659702157,[깡 스타일리스트x식스핏] PROJECT-N NVY,식스핏,1000.0,891,361,4.8,100.0
0.15336741498110693,ORIGINAL GROUND SNEAKERS 001 D/GREEN,오디너리원,400.0,135,2,5.0,0.0
0.15314514336519228,웨이브 서핑 화이트 롤링게이트,터치그라운드,200.0,59,3,5.0,0.0
0.15292287174927763,밴딩디테일 스탠다드 핸드메이드 스니커즈 5060 [BLACK FG],피렌체 아뜨리에,200.0,77,16,4.5,0.0
0.15270060013336298,(22SS) 앤디 뮬 핑크,널디,300.0,207,10,4.9,50.0
0.15247832851744833,Canvas Low Green Sneakers,림트스튜디오,0.0,68,1,5.0,0.0
0.15225605690153368,여성 사이드라인/ 레더 PRO 스니커즈 RZ1011W52N 1R5,라코스테,700.0,147,8,4.8,0.0
0.15203378528561903,BUCKY LOW (버키 로우) 네이비 (UO123CCU10),엄브로,1700.0,165,0,0.0,0.0
0.15181151366970438,매직 바스켓 로우 스웨이드 레더 NAVY,디아도라,600.0,295,3,4.7,50.0
0.15158924205378974,올드스쿨 오버트 CC - 드리즐 / VN0A7Q5EKAQ1,반스,2400.0,81,0,0.0,0.0
0.1513669704378751,이스터 G,티허드,200.0,194,23,4.4,50.0
0.15114469882196044,코르테즈 디자인 우드웰트 경량솔 스니커즈 2280 [CREAM WHITE],피렌체 아뜨리에,400.0,226,15,4.5,0.0
0.1509224272060458,아레스 스니커즈 레드,크리스틴,200.0,14,0,0.0,0.0
0.15070015559013114,카마로 LIGHT GREY,디아도라,0.0,17,4,3.3,0.0
0.1504778839742165,더블데커 레이스 캔버스(5XM01780E001),케즈,800.0,564,29,4.8,50.0
0.15025561235830184,이스트 페스토블랙 YEAST Pesto_Black,베이크솔,0.0,185,7,5.0,0.0
0.1500333407423872,티바트3.0 네오 옐로우,밸롭,0.0,25,1,5.0,50.0
0.14981106912647255,트리밍 Sky Blue,아이더,500.0,184,3,4.7,0.0
0.1495887975105579,SLIP ON MULE(Black),이피티,700.0,351,55,4.8,50.0
0.14936652589464325,라이트 플러스 3 - 그레이 / GY3962,리복,0.0,9,0,0.0,0.0
0.1491442542787286,German BW Trainer - White,와이엠씨엘케이와이,0.0,41,3,4.3,0.0
0.14892198266281395,루나 화이트 클래식 운동화 M341-LN-CS-WH (남성),데이트,0.0,6,0,0.0,0.0
0.1486997110468993,어레이 스니커즈 R22M202 (인디 핑크),로맨틱무브,400.0,58,1,5.0,0.0
0.14847743943098465,레인지 코트 WHITE_WSP221101,더블스타,100.0,12,0,0.0,0.0
0.14825516781507,EXTREME 익스트림 스니커즈_AA4D01108,아쉬,0.0,8,3,4.3,0.0
0.14803289619915536,멀시 크림,포즈간츠,400.0,349,14,4.9,50.0
0.1478106245832407,[오솔라이트] 베이직 코트 스니커즈 HPCR6C402S,슈펜,100.0,107,6,5.0,0.0
0.1475883529673261,EKTA 러닝 슈즈 BLACK,코닥,500.0,107,6,5.0,0.0
0.14736608135141144,네오 런닝화(WT),프로월드컵,0.0,31,4,4.3,0.0
0.1471438097354968,LIBERAL SNEAKERS (NAVY) ZACS3-UES010_410,티리버럴,0.0,30,0,0.0,0.0
0.14692153811958214,[US] 여성 PURE CLASSIC Sneakers (BLACK) CKSO2F502BK,챔피온,0.0,40,2,5.0,0.0
0.1466992665036675,(22SS) 앤디 뮬 민트,널디,0.0,66,2,5.0,50.0
0.14647699488775284,인텐스 남성 생고무창 독일군 스니커즈 2.5cm LCMS33I239,엘칸토,1100.0,144,25,4.8,50.0
0.1462547232718382,TRIPLE DOUBLE 화이트/레드 P221YUCS302WHR,카파,300.0,192,3,4.7,50.0
0.14603245165592355,에이스 레더(1TM01404D128),케즈,0.0,103,21,4.8,50.0
0.1458101800400089,남성 맥스쿠셔닝 프리미어_SP0MR20X411,스케쳐스,200.0,29,10,4.9,0.0
0.14558790842409425,TOBY HIGH (토비 하이) 블랙 (UM323CTP94),엄브로,1400.0,440,61,4.9,100.0
0.1453656368081796,타이탄 실버,아키클래식,500.0,159,6,5.0,0.0
0.14514336519226495,[뉴원스타] 원스타 파운데이셔널 블랙 171587C,컨버스,4900.0,2310,77,4.8,100.0
0.1449210935763503,CLOUD 친환경 독일군 스니커즈 블랙,엘에이알,0.0,54,2,5.0,0.0
0.14469882196043565,DIVE LAYER(Choonsik),이피티,400.0,359,25,4.8,50.0
0.144476550344521,TOBY-C (토비 씨) 오프화이트 (UN323CTP84),엄브로,500.0,156,1,5.0,0.0
0.14425427872860636,남성 노바 캔버스 스니커즈 - 화이트 피에르 / NA0101401,베자,500.0,43,2,5.0,0.0
0.1440320071126917,BUCKY LOW (버키 로우) 블랙 (UN323CCU90),엄브로,700.0,132,5,5.0,50.0
0.14380973549677706,N221USN326 라 보카 GREY,내셔널지오그래픽,700.0,153,8,4.8,50.0
0.1435874638808624,플로트라이드 센츄리 글로우 - 화이트:카멜 / GZ1443,리복,0.0,35,0,0.0,0.0
0.14336519226494776,비크 벌키 캔버스 스니커즈 - 그레이(T52C6ARS010FT1BDS),타미진스,0.0,24,0,0.0,0.0
0.1431429206490331,호버 소닉 5 러닝화 3024898-102,언더아머,100.0,61,4,4.8,0.0
0.14292064903311846,스탠 스미스 HQ6659,아디다스,0.0,44,0,0.0,0.0
0.14269837741720381,크러스트 CRUST Ecru_Butter,베이크솔,0.0,75,1,4.0,0.0
0.14247610580128917,PELICAN 플랫폼 스니커즈 W182084PA-W,윙스풋,0.0,20,0,0.0,0.0
0.14225383418537452,버지 벌키 캔버스 스니커즈 - 그레이(T52C6ARS010JT1BDS),타미진스,0.0,28,0,0.0,0.0
0.14203156256945987,TOBY-C (토비 씨) 블랙 (UN323CTP84),엄브로,600.0,195,3,5.0,50.0
0.14180929095354522,캔버스 오리진 블랙,온프 아이덴티티,0.0,67,0,0.0,0.0
0.14158701933763057,플로트라이드 에너지 시티 - 그레이 / HP9279,리복,100.0,17,0,0.0,0.0
0.14136474772171595,TOYED (토이드) 라이트 그레이 (UN323CTP80),엄브로,0.0,59,8,5.0,0.0
0.1411424761058013,카마로 레거시 BURGUNDY,디아도라,0.0,69,0,0.0,0.0
0.14092020448988665,프리츠 줌_Off White,다이나핏,0.0,38,0,0.0,0.0
0.140697932873972,N225USN051 랜더 스니커즈 ORANGE,내셔널지오그래픽,0.0,27,0,0.0,0.0
0.14047566125805735,BUCKY LOW (버키 로우) 화이트옐로우 (UN323CCU90),엄브로,800.0,138,5,5.0,0.0
0.1402533896421427,SPACE301 (GREY),언다이드룸,200.0,30,0,0.0,0.0
0.14003111802622806,SCALE (스케일) 퍼플 (UN323CVC90),엄브로,0.0,47,0,0.0,0.0
0.1398088464103134,매직 바스켓 로우 스웨이드 레더 BLUE,디아도라,400.0,85,0,0.0,0.0
0.13958657479439876,해링톤 스트라이프 스니커즈 - 베이지(T52D1ARS020MT1AEP),타미힐피거,0.0,19,0,0.0,0.0
0.1393643031784841,F235USN005 피어스 WHITE,엔에프엘,100.0,21,0,0.0,0.0
0.13914203156256946,BUMPY X (범피 엑스) 화이트 (UN323CTP94),엄브로,600.0,125,4,4.5,0.0
0.1389197599466548,스탠 스미스 x 앙드레 사라이바 HQ6862,아디다스,1000.0,75,2,5.0,0.0
0.13869748833074017,베이직 오프로드 스트링 스니커즈 AFHC79A21,슈펜,900.0,388,43,4.9,100.0
0.13847521671482552,STONY (스토니) 화이트 그린 (UO123CTP24),엄브로,0.0,43,0,0.0,0.0
0.13825294509891087,BUMPY-Z (범피 제트) 화이트블루 (UO123CTP13),엄브로,400.0,145,1,5.0,0.0
0.13803067348299622,스캔라인 v2(1XM01937E247),휠라,400.0,107,16,4.9,50.0
0.13780840186708157,레트로피 E5 FZ5612,아디다스,200.0,116,3,5.0,0.0
0.13758613025116692,할렘 스트라이프 캔버스 - 네이비(T52D1ARS100MT3DW5) (T52D1ARS100MT3DW5),타미힐피거,0.0,10,0,0.0,0.0
0.13736385863525227,버지 캔버스 스니커즈 - 블랙(T52D1ARS100FT1BDS),타미진스,0.0,14,0,0.0,0.0
0.13714158701933762,R820_BEG (QN323LCR81),르꼬끄,100.0,97,3,4.7,0.0
0.13691931540342298,해링톤 스트라이프 스니커즈 - 네이비(T52D1ARS020MT1DW5),타미힐피거,0.0,12,0,0.0,0.0
0.13669704378750833,BUMPY-Z (범피 제트) 블랙 (UO123CTP13),엄브로,0.0,39,0,0.0,0.0
0.13647477217159368,발렌시아 여성 에스파드류 슬립온 블랙,탐스,0.0,3,0,0.0,0.0
0.13625250055567903,1958 조르주 화이트 블랙,콜카,400.0,124,6,4.8,0.0
0.13603022893976438,척테일러 올스타 무브 코지 유틸리티 아이언 그레이 A01344C,컨버스,1000.0,216,16,4.9,50.0
0.13580795732384973,플라즈마 키즈 (N4)_Navy,케이투,0.0,7,0,0.0,0.0
0.13558568570793508,4cm 소가죽 독일군 러너 스니커즈 헤이즈(CR0036MUS),커스텀에이드,1000.0,491,28,4.8,50.0
0.13536341409202046,메스타리 (054) SKHU2238050-054,카르후,0.0,3,0,0.0,0.0
0.1351411424761058,키튼 올오버 포니 캔버스 스니커즈 - 화이트,폴로 랄프 로렌,700.0,430,16,4.9,50.0
0.13491887086019116,X-40 RUN 112,프로스펙스,0.0,14,2,5.0,0.0
0.13469659924427652,[US] 남성 ARENA POWER LO Sneakers (BLACK) CKSO2F501BK,챔피온,0.0,56,1,4.0,0.0
0.13447432762836187,키튼 올오버 포니 캔버스 스니커즈 - 블랙,폴로 랄프 로렌,400.0,221,6,5.0,0.0
0.13425205601244722,알바트로스 82 (037) SKHU2318070-037,카르후,0.0,23,0,0.0,0.0
0.13402978439653257,포터 니트 (OEG) SCEM221PK00-OEG,클래이,0.0,2,0,0.0,0.0
0.13380751278061792,필그림 캔버스 스니커즈 FLOTDA2U17,오찌,0.0,27,0,0.0,0.0
0.13358524116470327,남성 베이직 스니커즈 4종 BFHZ012_015,에스콰이아,200.0,11,2,5.0,0.0
0.13336296954878862,니트 런닝화 티바트1.0 아이보리,밸롭,200.0,218,24,4.6,50.0
0.13314069793287397,포카네바스 화이트,글림퍼,3100.0,182,3,3.7,0.0
0.13291842631695933,여성 스쿼드_SL0WCCDX126,스케쳐스,5200.0,29,0,0.0,0.0
0.13269615470104468,니트 런닝화 티바트1.0 블루,밸롭,500.0,7,0,0.0,0.0
0.13247388308513003,EDMONTON 3S SUEDE_LARK MELANGE,험멜,0.0,13,2,5.0,0.0
0.13225161146921538,코트 데일리 캔버스 블랙,커버낫,0.0,79,0,0.0,0.0
0.13202933985330073,트리플 캔버스(5XM01542E324),케즈,0.0,36,0,0.0,0.0
0.13180706823738608,여성 고 런 패스트_SP0WRCDX163,스케쳐스,0.0,12,0,0.0,0.0
0.13158479662147143,트리플 캔버스(5XM01542E500),케즈,300.0,94,8,4.8,50.0
0.13136252500555679,라이트 플러스 3- 블랙 / GY3963,리복,0.0,21,0,0.0,0.0
0.13114025338964214,트리플 캔버스 (5XM01542F141),케즈,0.0,38,0,0.0,0.0
0.1309179817737275,RETRO TOP(GL0GHU201WH),지프,300.0,81,1,5.0,0.0
0.13069571015781284,어반트래커 화이트 라임,아키클래식,200.0,74,21,4.8,0.0
0.1304734385418982,78(세븐에잇) 오렌지/화이트,콜카,400.0,172,0,0.0,0.0
0.13025116692598354,SHOWTHEWAY 2.0 GY6348,아디다스,3100.0,177,10,4.6,200.0
0.1300288953100689,니트 런닝화 티바트1.0 네온그린,밸롭,200.0,25,3,4.7,0.0
0.12980662369415424,시소 CVO WHITE,오드서커스,0.0,93,0,0.0,0.0
0.1295843520782396,1511 블랙 캔버스 스니커즈,피렌체옴므,0.0,57,6,4.5,0.0
0.12936208046232497,코트 오리진 레더 에크루,커버낫,200.0,59,1,5.0,0.0
0.12913980884641033,알파가타 여성 슬립온 레드,탐스,0.0,1,0,0.0,0.0
0.12891753723049568,프라하 슈크림치즈,아키클래식,0.0,46,0,0.0,0.0
0.12869526561458103,트리플 캔버스(5XM01542E700),케즈,100.0,109,5,5.0,0.0
0.12847299399866638,애슬리 로우 클래식 TURQUOISE,오드서커스,400.0,91,7,4.7,50.0
0.12825072238275173,클래식 레더 SP 엑스트라(W) - 화이트 / HQ7196,리복,100.0,23,1,5.0,0.0
0.12802845076683708,HT2551-WH 6cm 키높이 슬립온 타이탄 화이트 [240~280MM],힐탑,400.0,191,49,4.9,50.0
0.12780617915092243,남여공용 스니커즈 조거 와플 블랙,밸롭,0.0,19,0,0.0,0.0
0.12758390753500778,F221USN010  블리츠 WHITE,엔에프엘,100.0,42,1,5.0,0.0
0.12736163591909314,GOWER / NAVY WHITE / SGW7446,스트레이,400.0,205,4,5.0,0.0
0.1271393643031785,벨라미 스니커즈 샤인골드,크리스틴,0.0,13,0,0.0,0.0
0.12691709268726384,Wave Canvas (BK)_ PA1SU0202,디그낙12,100.0,71,5,5.0,0.0
0.1266948210713492,플라즈마 키즈 (P5)_Pink,케이투,0.0,8,0,0.0,0.0
0.12647254945543454,벨라미 스니커즈 화이트,크리스틴,3500.0,47,3,4.0,50.0
0.1262502778395199,척70 코지 유틸리티 샌드듄 A01398C,컨버스,2500.0,181,10,4.8,50.0
0.12602800622360524,토비 플라이트 (TOBY FLIGHT) 브라운 (UN323CCU70),엄브로,500.0,120,2,5.0,0.0
0.1258057346076906,[US] 남성 PURE CLASSIC Sneakers (WHITE) CKSO2F512WT,챔피온,600.0,163,13,4.9,0.0
0.12558346299177595,로열 플러스 라이트(1BM01791E600),케즈,400.0,345,36,4.8,50.0
0.1253611913758613,스쿱 벨크로 화이트 스니커즈,어글리즈,200.0,182,10,4.8,50.0
0.12513891975994665,시티커브 CityCurve 네이비,야세,600.0,959,56,4.6,100.0
0.12491664814403201,2750 코투 벨크로 Beige Eggshell,수페르가,0.0,7,0,0.0,0.0
0.12469437652811736,퀀텀 네오 핏 (W2)_White,아이더,600.0,63,6,5.0,50.0
0.12447210491220272,컬드웰 레이스 투 토 스니커즈 CI9242,락포트,200.0,51,3,5.0,50.0
0.12424983329628807,로열 로우 페인티드 립스탑(1BM01114D001),케즈,0.0,95,9,4.7,50.0
0.12402756168037342,조이 뮬 AFHC79S14,슈펜,300.0,138,20,4.9,50.0
0.12380529006445877,메르세데스 벨크로 로나 라바다 (1168110-BALLET),빅토리아 슈즈,0.0,19,1,5.0,0.0
0.12358301844854412,1512 하이탑스니커즈 블랙,피렌체옴므,0.0,60,0,0.0,0.0
0.12336074683262947,알파가타 로프 에스파듀 NAVY,탐스,300.0,37,1,5.0,50.0
0.12313847521671482,마라톤 트레일 White,노베스타,100.0,152,6,4.7,0.0
0.12291620360080018,[N.S.C x seven figures]MARINE DECK TYPE2-WHITE,세븐피겨스,0.0,27,2,3.5,0.0
0.12269393198488553,WOMAN LACET - WHITE,벤시몽,800.0,291,46,4.9,50.0
0.12247166036897088,어레이 스니커즈 R22M202 (임페리얼 블루),로맨틱무브,300.0,51,0,0.0,0.0
0.12224938875305623,5IN LIGHT GREY - 독일군 스니커즈,식스핏,1600.0,677,22,4.5,0.0
0.12202711713714158,FUGA NETKI WHITE-PINK(여성),데이트,0.0,16,1,5.0,0.0
0.12180484552122695,팬코 뮬_Black,다이나핏,500.0,75,0,0.0,0.0
0.1215825739053123,터치그라운드 빈티지테니스화이트 화이트스니커즈 흰색스니커즈 스니커즈추천,터치그라운드,300.0,223,5,5.0,50.0
0.12136030228939765,코트 빈티지 스니커즈 운동화 M341-CR-VC-WG(남성),데이트,0.0,6,0,0.0,0.0
0.121138030673483,COURT POP LAMINATED SILVER(여성),데이트,0.0,6,0,0.0,0.0
0.12091575905756835,TOBY MULE (토비 뮬) 그린 (UO123EMU30),엄브로,0.0,11,2,4.0,0.0
0.1206934874416537,레스터 QT (BEIGE),디스커버리 익스페디션,1800.0,311,8,4.9,50.0
0.12047121582573905,슬립온 니트 워킹화 AFHJ79S01,슈펜,600.0,204,34,4.6,50.0
0.1202489442098244,NS93N55A 뮬슬립온 브이모션,노스페이스,2000.0,252,85,4.9,100.0
0.12002667259390976,[2PACK]니트 런닝화 티바트3.0,밸롭,0.0,39,16,4.8,50.0
0.1198044009779951,핏더블 니트 워킹화 AFHJ79W11,슈펜,500.0,202,33,4.5,50.0
0.11958212936208046,루카 루카 (그린),카우츠,0.0,105,2,5.0,0.0
0.11935985774616581,여성 고 워크 조이(스웨이드)_SP0WW22Y293,스케쳐스,0.0,16,3,4.7,0.0
0.11913758613025116,레인져 22(1RM02486F100),휠라,100.0,6,0,0.0,0.0
0.11891531451433653,ICONIC P-301_BLACK,포니,0.0,36,0,0.0,0.0
0.11869304289842188,여성 고 워크 조이(스웨이드)_SP0WW22Y294,스케쳐스,0.0,16,3,4.3,0.0
0.11847077128250723,플라 슬립온 하이 블랙(MOPLH01),리프니,1100.0,99,9,4.3,50.0
0.11824849966659258,로우 레더 러너 시즌 2 - 블랙,브랜즈,600.0,255,47,4.7,50.0
0.11802622805067793,ICONISTEP/115Ivory,알도,0.0,6,0,0.0,0.0
0.11780395643476328,(BE21K2M01T) 풀문 캔버스 로우탑 스니커즈 Lavender,빈폴 액세서리,0.0,7,0,0.0,0.0
0.11758168481884863,VM001 CANVAS LO - True Blue/White,라스트리조트,0.0,21,0,0.0,0.0
0.11735941320293398,RGT 83 CLASSIC_WBR (QN313LCU91),르꼬끄,400.0,91,2,4.0,0.0
0.11713714158701934,몽테뉴OG_WBR (QN323LSN82),르꼬끄,300.0,91,3,5.0,0.0
0.11691486997110469,마일 (BLUE),디스커버리 익스페디션,900.0,122,3,4.7,0.0
0.11669259835519004,할렘 샴브레이 슬립온 - 네이비(T52D1ARS060MT1DW5),타미힐피거,0.0,0,0,0.0,0.0
0.11647032673927539,애슬리 로우 타이거 카모 MOUNTAIN,오드서커스,0.0,95,3,4.3,0.0
0.11624805512336074,토탈모션 라이트 메쉬 레이스업 스니커즈 CI4271,락포트,0.0,6,0,0.0,0.0
0.11602578350744609,토탈모션 라이트 메쉬 레이스업 스니커즈 CI4273,락포트,0.0,8,0,0.0,0.0
0.11580351189153146,노바 하이탑 (197) SVJU213NT01-197,베자,0.0,34,0,0.0,0.0
