,순위,상품명,브랜드,평점,구매후기 개수,좋아요 수,누적판매량,조회수
3380,0.2487219382084907,Track logo piping wide pants - BLACK,우알롱,0.0,0,188,0,600
3381,0.2484996665925761,413504 여 와이드 플리츠 슬렉스_3color,지오다노,4.5,2,41,0,0
3382,0.2482773949766615,KHAKI corduroy mix pleats Folding jean(RB202),알렌느,5.0,7,189,0,700
3383,0.2480551233607468,Wool Blend 사방스판 슬랙스 (네이비),에스티코,4.0,1,28,50,300
3384,0.2478328517448322,챔피온 스타 2way 조거 - 네이비,락케이크,5.0,1,443,0,1000
3385,0.2476105801289175,남성 베이직 미디움로고 스프링 코튼터치 카고팬츠 NY (Black),엠엘비,0.0,0,26,0,100
3386,0.2473883085130029,N231UPT080 오리타 우븐 아웃 포켓 트레이닝 롱 팬츠 ICE GREY,내셔널지오그래픽,4.0,1,14,0,700
3387,0.2471660368970882,Hiking Pant Grey,디스이즈네버댓,0.0,0,65,0,500
3388,0.2469437652811736,M-65 팬츠 Dark Olive,알파 인더스트리,5.0,3,33,0,300
3389,0.2467214936652589,메종 M21 미드 블루,플랙 우먼,0.0,0,30,0,0
3390,0.2464992220493443,코튼 카고 팬츠 베이지,플랙 우먼,0.0,0,40,0,300
3391,0.2462769504334296,컷오프 디비전 데님 팬츠(BLACK),디더블유에스 컴퍼니,5.0,4,100,0,500
3392,0.246054678817515,2-WAY CARGO SWEAT PANTS KHAKI,예일,0.0,0,137,0,1900
3393,0.2458324072016003,시그니처 로고 2way 조거 - 핑크,블랙엔드,4.8,22,469,50,1500
3394,0.2456101355856857,코튼 와이드 스트링 카고팬츠 - 브라운,블랙엔드,4.3,4,256,50,1000
3395,0.245387863969771,CFT STITCH POINT SWEATPANTS PINK(CV2DSUPA03A),카비시,5.0,2,259,0,600
3396,0.2451655923538564,시그니처 로고 스트레이트 핏 데님 팬츠 - 블루,어다울,0.0,0,38,0,0
3397,0.2449433207379417,[데일리지] 롱 히든밴딩 테이퍼드_SPTADA9M02,스파오,0.0,0,13,0,0
3398,0.2447210491220271,스트레이트 데님팬츠 인디고 라이트,리,0.0,0,32,0,600
3399,0.2444987775061124,커브드 와이드 트랙 팬츠 다크 퍼플,널디,4.5,4,100,0,0
3400,0.2442765058901978,피그먼트 스트레이트 데님 팬츠(PT-5346),나인,5.0,3,38,0,0
3401,0.2440542342742831,413513 여 스트레이트 슬렉스 롱버전_2color,지오다노,5.0,1,45,0,0
3402,0.2438319626583685,레귤러 원워시 데님팬츠 블랙,르아브,4.7,14,32,0,0
3403,0.2436096910424539,Rusty Rose - MOD1,모드나인,0.0,0,55,0,700
3404,0.2433874194265392,카버 7801 넌페이드 퍼티그 세미와이드핏 그린캐스트 데님팬츠,맥우드건,0.0,0,56,0,1100
3405,0.2431651478106246,[7511] 논이염 스티치 부츠컷 (블랙),밀리언코르,4.3,3,88,0,0
3406,0.2429428761947099,VERTICAL SWEAT DENIM MIX PANTS(GREY/INDIGO),해비즘,5.0,8,349,50,1300
3407,0.2427206045787953,미카 다이애그날 트라우저 apa603w(BROWN),앤더슨벨 포 우먼,0.0,0,13,0,0
3408,0.2424983329628806,[YALE x DESCENTE] HEAVY-WEIGHT STITCH SWEAT PANTS NAVY,예일,5.0,4,70,50,1000
3409,0.242276061346966,J54 스탠다드 팬츠 블랙 (UO123CPT24),엄브로,5.0,3,32,0,100
3410,0.2420537897310513,[23SS]of jogger pants_grey,오버듀플레어,5.0,3,25,0,0
3411,0.2418315181151367,Mid Rise Wide Jeans DCPT027SnowBlack,데케트,5.0,11,126,0,1100
3412,0.241609246499222,워크샵 저지 조거 팬츠 레드,트래블,5.0,2,88,0,900
3413,0.2413869748833074,"오버 스티치 PT, 블랙",스튜디오테이블,0.0,0,21,0,200
3414,0.2411647032673927,[1&1] 에어웜 기모 지니 시그니처 레깅스 (9부 레깅스),안다르,4.8,115,321,300,2100
3415,0.2409424316514781,[7505] 캣브러쉬 롱 데님 부츠컷 (그레이),밀리언코르,4.9,15,274,50,1200
3416,0.2407201600355634,와이드 스웻 사이드 지퍼팬츠 (블랙),클라코,5.0,8,83,0,600
3417,0.2404978884196488,ivory semi wide denim_CWPAS23283IVX,커스텀멜로우,5.0,1,0,0,0
3418,0.2402756168037341,4 pocket belted fatigue pants blue green,유니폼브릿지,5.0,1,219,50,1200
3419,0.2400533451878195,절개 포인트 와이드 팬츠 [GRAY],오디너리홀리데이,5.0,3,168,50,0
3420,0.2398310735719048,엔젤 스트레이트 핏 코튼팬츠 베이지,와릿이즌,0.0,0,22,0,0
3421,0.2396088019559902,LOGO 특양면 조거 팬츠,벤힛,4.9,14,316,100,800
3422,0.2393865303400755,113530 나일론 조거팬츠_2color,지오다노,4.0,1,13,0,0
3423,0.2391642587241609,마틴 벨티드 슬랙스 브라운,지플리시,0.0,0,23,0,200
3424,0.2389419871082462,Wide Denim Pants_ White,살롱 드 욘,0.0,0,43,0,0
3425,0.2387197154923316,WIDE DENIM PANTS_LIGHT BLUE,서피스에디션,5.0,3,44,0,0
3426,0.2384974438764169,레귤러 치노 팬츠 카멜,커버낫,5.0,2,62,0,0
3427,0.2382751722605023,Premium Cone fabric denim_White,틸 아이 다이,4.3,3,77,0,0
3428,0.2380529006445876,[Archive Bold X Gotter Gallery] LOGO SWEAT PANTS (CHERRY PINK),아카이브 볼드,4.0,1,67,0,0
3429,0.237830629028673,커브드 와이드 벌룬팬츠 5종 크림 SOLP2472,제멋,0.0,0,42,0,0
3430,0.2376083574127584,S.L TRACK PANTS - CREAM,노매뉴얼,0.0,0,91,0,1100
3431,0.2373860857968437,501® 오리지널 진_00501-3391,리바이스,0.0,0,24,0,400
3432,0.2371638141809291,CLUB 아이비 와이드 스웨트 팬츠 블랙 GLP-641,고스트리퍼블릭,5.0,5,46,50,0
3433,0.2369415425650144,23SS [SAINT YEAR] 모더나이즈 테이퍼드핏 슬랙스 [블랙],더니트컴퍼니,5.0,1,26,0,0
3434,0.2367192709490998,에센셜 와이드핏 팬츠 M.GREY,코닥,5.0,2,37,0,200
3435,0.2364969993331851,F232UHP321 쿼터백 4부 팬츠 BLACK,엔에프엘,4.0,1,26,0,200
3436,0.2362747277172705,8포켓 카고 팬츠 (베이지),히든비하인드,5.0,5,62,0,500
3437,0.2360524561013558,코지 조거 팬츠_Gray,코드스탠다드,5.0,20,111,50,300
3438,0.2358301844854412,브러쉬드 워시드 데님[블랙투톤],시그니처,5.0,2,179,0,1800
3439,0.2356079128695265,Digital Print Relax Denim - Digital Print,르바,5.0,1,56,0,0
3440,0.2353856412536119,웨이브 로고 플리스 팬츠_오트베이지,1993스튜디오,4.9,35,618,100,1400
3441,0.2351633696376972,남 화이트 슬림핏 화이트 37.5 기능성 데님 J323108 1AA,캘빈클라인 진,0.0,0,5,0,0
3442,0.2349410980217826,wide one tuck denim pants grey,유니폼브릿지,5.0,4,121,0,1400
3443,0.2347188264058679,L2 테이프 카고포켓 와이드팬츠,라이프워크,5.0,2,16,0,200
3444,0.2344965547899533,자이언트핏 라인 와이드팬츠(멜란지그레이),테이크이지,5.0,3,176,0,1200
3445,0.2342742831740386,pleated wide pants (brown),노운,0.0,0,56,0,800
3446,0.234052011558124,ONE TUCK WIDE SWEAT SHORTS [LIGHT GRAY],꼬모니노즈,5.0,7,66,0,0
3447,0.2338297399422093,스트레이트 퍼티그 팬츠 베이지,커버낫,0.0,0,28,0,0
3448,0.2336074683262947,Denim wide track pants - BLUE,우알롱,0.0,0,119,0,600
3449,0.23338519671038,CORDUROY WIDE FATIGUE PANTS _ KHAKI BEIGE,프리즘웍스,4.9,32,367,100,3600
3450,0.2331629250944654,블루 슬림핏 워싱 데님 스트레치 팬츠 (TNPA2F107B2),티엔지티,4.0,1,34,0,0
3451,0.2329406534785507,23SS TWIST SEAM WASHED COTTON PANTS NAVY,비슬로우,5.0,2,84,0,1300
3452,0.2327183818626361,NOI858 코튼 카고 밴딩팬츠 (베이지),노이아고,0.0,0,260,0,1100
3453,0.2324961102467214,[US] C로고 우븐 벨티드 숏팬츠 (DARK BEIGE) CKPA3E021I3,챔피온,0.0,0,131,0,500
3454,0.2322738386308068,M HIGH STRAIGHT DENIM PANTS light gray,마리떼,0.0,0,27,0,400
3455,0.2320515670148921,51066 CONE SPLASH EFFECT JEANS [WIDE STRAIGHT],브랜디드,0.0,0,154,0,1900
3456,0.2318292953989775,윅 니트 팬츠_GREY,그로브,0.0,0,90,0,0
3457,0.2316070237830629,아카이브 클럽셋업 우븐팬츠 카키그레이 (UO123CPT12),엄브로,5.0,5,102,50,900
3458,0.2313847521671482,테크 쇼츠_크림,코드그라피,5.0,1,90,50,700
3459,0.2311624805512336,코튼 핀턱 와이드 밴딩팬츠 베이지,어커버,4.5,4,199,50,600
3460,0.2309402089353189,NBNVD22413 / UNI 경량 우븐쇼츠 (4부) (WHITE),뉴발란스,0.0,0,71,0,600
3461,0.2307179373194043,와이드 딥투턱 스웨트 버뮤다 반바지_그레이,코드그라피,4.0,1,183,0,800
3462,0.2304956657034896,CROP FIELD PANTS (BEIGE),벌스데이수트,5.0,1,49,0,0
3463,0.230273394087575,건 클럽 체크 와이드 히든 밴딩 슬랙스 [브라운],무신사 스탠다드,4.8,24,175,50,1100
3464,0.2300511224716603,모어 라이닝 스웨트-쇼츠 임페리얼 블루,트래블,4.0,1,138,0,900
3465,0.2298288508557457,L1 더블로고 나일론 조거팬츠,라이프워크,0.0,0,17,0,200
3466,0.229606579239831,Easy Banding Chino Pants Beige,사운즈라이프,5.0,3,58,0,600
3467,0.2293843076239164,LVC 1955 501® 진_50155-0079,리바이스,5.0,3,32,0,700
3468,0.2291620360080017,더블 니 진_다크 블루,파르티멘토 우먼,0.0,0,109,0,600
3469,0.2289397643920871,사이드 절개 벌룬 스트링 조거 스웻 팬츠_메란지,메러베인,0.0,0,23,0,100
3470,0.2287174927761724,스몰트위치 스웻쇼츠 블랙,리,5.0,1,118,0,300
3471,0.2284952211602578,Y2K camouflage cargo pants (Gray),페퍼페퍼,4.7,3,59,0,0
3472,0.2282729495443431,LOT.023 캘리포니안 와이드 라이트 인디고,데밀,4.9,18,174,50,1400
3473,0.2280506779284285,커브드 와이드 카고 팬츠 BLACK,247시리즈,5.0,4,29,0,0
3474,0.2278284063125139,루즈 쇼츠 Black,그라미치,0.0,0,31,0,0
3475,0.2276061346965992,핀턱 와이드 치노 팬츠 [화이트],알리스,5.0,4,143,0,100
3476,0.2273838630806846,화섬 곡선 배색 스트링 팬츠_라이트그레이,코드그라피,5.0,2,294,50,2800
3477,0.2271615914647699,여 블랙 밀라노 팬츠 J220959 BEH,캘빈클라인 진,5.0,1,111,0,500
3478,0.2269393198488553,Terry Piping Pants White,스컬프터,0.0,0,270,0,1300
3479,0.2267170482329406,P[1060]와이드 데님 팬츠 (미들블루),퍼블릭아이콘,4.5,2,43,50,400
3480,0.226494776617026,워싱일자데님팬츠(PBBS-WDPW056),피그먼트,4.8,23,232,100,800
3481,0.2262725050011113,베이지 와이드 히든밴딩 투턱 슬랙스 (TNPA3E104I2),티엔지티,5.0,3,17,0,0
3482,0.2260502333851967,코어 조거 스웻팬츠 - 라이트 그레이,리복,5.0,1,67,0,1000
3483,0.225827961769282,MSSG COLOR JEAN - MINT,브라운브레스,0.0,0,89,0,200
3484,0.2256056901533674,Paneled Stitch Denim (Raw Black),아워스코프,0.0,0,52,0,1000
3485,0.2253834185374527,939 SMILE LOGO SWEAT PANTS (MINT),아카이브 볼드,0.0,0,165,0,300
3486,0.2251611469215381,남 블랙 90s 루즈핏 서스테이너블 데님 J323028 1BY,캘빈클라인 진,5.0,4,62,0,500
3487,0.2249388753056234,23SS ONE TUCK TWIST SEAM BANDING PANTS CHARCOAL NAVY,비슬로우,5.0,3,55,0,300
3488,0.2247166036897088,GUABELLO 120S 수트팬츠 (블랙),에스티코,5.0,1,31,0,0
3489,0.2244943320737941,[프렌치테리] 루즈핏 스웨트팬츠_C (기모)_SPMTD11U03,스파오,4.8,124,377,400,1000
3490,0.2242720604578795,퍼티그 컬러 데님 [2 COLOR],필드워커,5.0,3,16,0,0
3491,0.2240497888419649,앞 뒤 배색 스웻 데님팬츠 (블랙),피스오브마인드,4.8,44,324,100,1400
3492,0.2238275172260502,[스프링/썸머]Dawn Cropped Tapered Jeans DCPT001Ivory,데케트,0.0,0,18,0,200
3493,0.2236052456101356,릴렉스 나일론 숏팬츠,라이프워크,5.0,2,17,0,0
3494,0.2233829739942209,F232WHP621 우먼스 쿼터백 3부 팬츠 BLACK,엔에프엘,0.0,0,36,0,0
3495,0.2231607023783063,코어 스트레이트핏 우븐 팬츠 BLACK,코닥,0.0,0,18,0,0
3496,0.2229384307623916,코튼 카고 팬츠 카키,와릿이즌,5.0,1,54,0,200
3497,0.222716159146477,남성 P 마틱 팬츠 - 블랙 / A084800GRBN9XXA,디젤,0.0,0,39,0,500
3498,0.2224938875305623,Solid cargo cotton wide pants light gray,스케이터락,5.0,4,116,0,500
3499,0.2222716159146477,남 차콜 리플렉티브 로고 레귤러 핏 우븐 쇼츠 4MS3S800 021,캘빈클라인 스포츠,0.0,0,6,0,0
3500,0.222049344298733,멕코이 빈티지 와이드 팬츠,필로그램,5.0,4,9,0,0
3501,0.2218270726828184,사이드 지퍼 와이드 트랙 팬츠 블랙,널디,5.0,8,98,0,0
3502,0.2216048010669037,나일론 믹스 매치 스트링 조거 팬츠_그레이,코드그라피,5.0,1,110,0,0
3503,0.2213825294509891,CAGO OVER PANTS(BLACK),어글리쉐도우,5.0,3,84,0,0
3504,0.2211602578350744,[9523] 프린지 피그먼트 와이드 팬츠 (베이지),밀리언코르,5.0,1,73,0,0
3505,0.2209379862191598,[데일리지] 크롭 테이퍼드 진_SPTJD23C25,스파오,0.0,0,23,0,800
3506,0.2207157146032451,[뉴욕진스] 네이비 크리즈 데님 팬츠 (JNPA3B700B3),질스튜어트뉴욕 맨,0.0,0,12,0,0
3507,0.2204934429873305,NBMLD21093 / UNI 에센셜 베이직 팬츠 (STANDARD FIT) (BLACK),뉴발란스,4.0,1,39,0,900
3508,0.2202711713714158,[와이드] 원 턱 스트레치 치노 팬츠 (쿨 그레이),킨록 바이 킨록앤더슨,0.0,0,24,0,300
3509,0.2200488997555012,Twist Track Pants Brown,패슬,5.0,1,48,0,300
3510,0.2198266281395866,TWO TUCKED WIDE WOOL SLACKS SOFT BEIGE_UDPA3A204I1,던스트 포 우먼,5.0,2,88,0,700
3511,0.2196043565236719,릴렉스드 울 구르카 트라우저 블랙,애프터프레이,5.0,3,19,0,0
3512,0.2193820849077573,여성 M톤 슬림 스트레이트,게스,0.0,0,19,0,0
3513,0.2191598132918426,[데일리지] 롱 와이드_SPTAD23W01,스파오,5.0,3,195,50,1200
3514,0.218937541675928,컴포트핏 데님팬츠 (네이비),에스티코,5.0,4,26,50,600
3515,0.2187152700600133,컷아웃 링클페이드 데님_BLUE,더블유엠씨,4.8,4,90,0,500
3516,0.2184929984440987,S23MMROP28 루트 반바지 점프 수트 Black,스노우피크 어패럴,5.0,1,26,0,200
3517,0.218270726828184,에센셜 스웨트 숏츠 4.5부 그린 (UO123CHP19),엄브로,5.0,1,40,0,0
3518,0.2180484552122694,WOMENS SMALL 2 TONE ARCH LOGO JOGGER SWEAT PANTS OATMEAL,예일,4.8,32,399,100,300
3519,0.2178261835963547,안티 유니버시티 우븐 팬츠 HY7226,아디다스,5.0,3,232,0,1900
3520,0.2176039119804401,BALLOON WOOL PANTS CREAM,노앙,0.0,0,15,0,0
3521,0.2173816403645254,G7R 아치드 와이드 스웨트 팬츠 네이비 GLP-637,고스트리퍼블릭,5.0,2,56,0,0
3522,0.2171593687486108,와이드 풀밴딩 스트링 팬츠 BLACK (COOLMAX),247시리즈,5.0,4,26,0,100
3523,0.2169370971326961,베이직 미디움로고 조거팬츠 LA (White),엠엘비,4.5,4,23,0,0
3524,0.2167148255167815,두들 체리 와이드 우븐 팬츠 [블랙],키르시,4.0,1,118,0,0
3525,0.2164925539008668,체커 컷팅 세미와이드 밴딩 데님 (블랙),쏘지,5.0,1,79,0,0
3526,0.2162702822849522,여성 M톤 구제 와이드,게스,0.0,0,60,0,500
3527,0.2160480106690375,원턱 와이드 코튼 팬츠 (베이지),퍼블릭아이콘,5.0,2,32,0,0
3528,0.2158257390531229,413512 여 부츠컷 슬렉스 롱버전_2color,지오다노,4.7,6,79,0,300
3529,0.2156034674372082,PHYPS® RIVET POINT SWEAT PANTS GRAY,피지컬 에듀케이션 디파트먼트,5.0,2,101,0,900
3530,0.2153811958212936,(RRC)라운지웨어 쇼츠 (블랙),알브이디,5.0,1,22,0,0
3531,0.2151589242053789,SA 블레이드 롱 와이드 스커트 팬츠_블랙,스미스아머,4.7,3,149,50,500
3532,0.2149366525894643,ARCH PIGMENT SWEATPANTS 710 CHARCOAL,노티카,0.0,0,30,0,0
3533,0.2147143809735496,여성) 글로시 와펜 점프수트,라이프워크,0.0,0,65,0,400
3534,0.214492109357635,[UNISEX]플라워도트 자수 스웻 조거팬츠_블랙,그레이버,4.5,22,361,100,1600
3535,0.2142698377417203,[MEN] SUMMER 원턱 데님_인디고 9153231413,스튜디오 톰보이,0.0,0,3,0,0
3536,0.2140475661258057,여성) 릴렉스 데님 점프수트,라이프워크,0.0,0,5,0,0
3537,0.2138252945098911,유니섹스 루즈핏 트레이닝 스웨트 밴딩 조거팬츠 irb068 딥그린,스탠다드에러,4.3,3,37,0,300
3538,0.2136030228939764,23SS LINEN LOUNGE DENIM PANTS ECRU,비슬로우,0.0,0,77,0,1300
3539,0.2133807512780618,[Woman][SS Ver.]심볼 니들 와이드 조거 스웨트팬츠_Oatmeal Melange,라퍼지 포 우먼,0.0,0,196,0,700
3540,0.2131584796621471,basic sweat pants navy,유니폼브릿지,0.0,0,33,0,0
3541,0.2129362080462325,웨스턴 데님 팬츠_라이트블루,엘런아크,5.0,1,12,0,0
3542,0.2127139364303178,413521 여 언브러시드 테리 스트레이트 팬츠_5color,지오다노,4.3,3,114,50,900
3543,0.2124916648144032,와이드 파라슈트 카고 팬츠 (검정),모디파이드,5.0,3,48,0,300
3544,0.2122693931984885,여성 뒷 디테일 플레어 붓컷,게스,0.0,0,26,0,200
3545,0.2120471215825739,[트윌코튼] 세미 와이드 스트링 카고팬츠 [카키],모더먼트,0.0,0,48,0,700
3546,0.2118248499666592,와이드 투 턱 코튼 팬츠 [베이지],멜란지 마스터,5.0,18,194,50,700
3547,0.2116025783507446,Side Washing Denim Pants Blue,크리틱,0.0,0,66,0,100
3548,0.2113803067348299,컷오프 와이드 스웨트 조거 팬츠 블랙,파르티멘토,0.0,0,113,0,900
3549,0.2111580351189153,바시티 우븐 카고팬츠 - 퍼플,리복,0.0,0,59,0,0
3550,0.2109357635030006,N231MPT931 컬러블록 트레이닝 조거 팬츠 CARBON BLACK,내셔널지오그래픽,0.0,0,17,0,0
3551,0.210713491887086,페인트 치노 실루엣 팬츠 브라운,비얼디드키드,0.0,0,14,0,0
3552,0.2104912202711713,스트링 와이드 팬츠 [DEEP BLUE],오디너리홀리데이,4.8,8,255,50,700
3553,0.2102689486552567,WIRE DENIM PANT BLUE(MG2DSMPA10A),마하그리드,0.0,0,165,0,1100
3554,0.210046677039342,Mesh Linen Pants Beige,스컬프터,0.0,0,136,0,900
3555,0.2098244054234274,corduroy balloon pants olive,유니폼브릿지,5.0,7,158,50,900
3556,0.2096021338075127,W LOW RISE COTTON PANTS beige,마리떼,0.0,0,86,0,1000
3557,0.2093798621915981,블랙 울 블렌드 셋업 팬츠 (TNPA3E701BK),티엔지티,5.0,4,26,0,200
3558,0.2091575905756834,플리츠 셋업 벨트 팬츠 (블랙),킨록 바이 킨록앤더슨,0.0,0,15,0,0
3559,0.2089353189597688,디키즈 x 마스터마인드 재팬 조거 팬츠 - 화이트 리플렉티브,디키즈,4.8,5,119,50,3900
3560,0.2087130473438541,Pocket Cargo Cotton Pants_Ivory,레이스,0.0,0,39,0,0
3561,0.2084907757279395,RIPSTOP PARACHUTE PANTS PINK,더바이닐하우스,0.0,0,73,0,400
3562,0.2082685041120248,Army Cargo Pockets Straight Pants,노원엘스,4.6,5,261,0,500
3563,0.2080462324961102,레인지 루즈 크롭 엘라스틱 웨이스트 팬츠 - 그레이프 리프 / VN0005ZDKCZ1,반스,5.0,4,55,0,300
3564,0.2078239608801956,23SS 딥플리츠 나일론 팬츠 (3color),더블유엠씨,0.0,0,83,0,700
3565,0.2076016892642809,Two Pleats Gurkha Slacks (Dark Navy),솔티,5.0,1,30,0,0
3566,0.2073794176483663,워시드 세미와이드 데님팬츠 블랙,이에스엔,5.0,4,38,0,300
3567,0.2071571460324516,커브드 와이드 벌룬팬츠 5종 블랙 SOLP2472,제멋,5.0,2,76,0,500
3568,0.206934874416537,Two Tuck Washed Wide Chino Pants_Olive,공백,5.0,5,39,0,200
3569,0.2067126028006223,바시티 로고 조거팬츠 BOS (L.Melange Grey),엠엘비,5.0,1,64,0,0
3570,0.2064903311847077,FLOWER WIDE DENIM PANTS_IVORY (EEOR1PTR01W),아이아이,4.0,1,12,0,0
3571,0.206268059568793,2Layer 컬러블록 훅업 팬츠 딥네이비 (UO121CPT22),엄브로,4.0,1,28,0,0
3572,0.2060457879528784,버티컬 로고 스웻팬츠 블랙,널디,5.0,1,56,0,100
3573,0.2058235163369637,N231WPT980 여성 시그너스 우븐 스트레치 트레이닝 조거 팬츠 MOURNING BEIGE,내셔널지오그래픽,0.0,0,24,0,0
3574,0.2056012447210491,W104 다잉 워싱 와이드 팬츠_퍼플,와르,0.0,0,47,0,200
3575,0.2053789731051344,더티 워싱 팬츠_크림,타게토,5.0,1,206,0,200
3576,0.2051567014892198,[이염 없음][-6cm 숏버전 추가] W1005 스트레이트 데님 팬츠_진청,와르,0.0,0,42,0,0
3577,0.2049344298733051,W1008 와이드 데님 팬츠_연청,와르,0.0,0,58,0,0
3578,0.2047121582573905,코튼 카고 와이드 밴딩 팬츠 (블랙),오오엠엘,0.0,0,80,0,900
3579,0.2044898866414758,[COLLECTION LINE] 핸드 페인팅 하드 코튼 와이드 팬츠 블랙,비욘드클로젯,0.0,0,75,0,400
3580,0.2042676150255612,23 Spring_ Light Blue New Wide Jeans,마론에디션,5.0,4,102,0,200
3581,0.2040453434096465,WT 스웻 조거 팬츠 그레이,와릿이즌,0.0,0,60,0,0
3582,0.2038230717937319,DENIM FLARED PANTS (INDIGO BLUE),엠엠지엘,5.0,3,37,0,100
3583,0.2036008001778173,데님 오버롤 원피스_SPOJD23G01,스파오,5.0,2,124,0,300
3584,0.2033785285619026,OFFICIAL CARGO SWEAT PANTS (YELLOW),피스메이커,0.0,0,163,0,700
3585,0.203156256945988,프레피 옥스포드 5부 숏츠 다크 차콜 (UO121CHP32),엄브로,0.0,0,34,0,0
3586,0.2029339853300733,우먼스 에슬레저 더블텐션 레귤러핏 스트레이트 팬츠 (QO122OFP11),르꼬끄,4.8,6,42,0,300
3587,0.2027117137141587,원 턱 워시드 데님 팬츠_블랙(NG2DSUD110A),나이스고스트클럽,0.0,0,97,0,1300
3588,0.202489442098244,남성 루프백 엔지니어 4 바 스웻 쇼츠 팬츠 - 라이트 그레이 / MJQ012H00535068,톰브라운,5.0,3,28,0,400
3589,0.2022671704823294,일자 밴딩팬츠 그레이,일이오,4.5,4,9,0,200
3590,0.2020448988664147,버티컬 웨이브 팬츠 (딥 네이비),고요웨어,5.0,3,57,0,400
3591,0.2018226272505001,M0095 코튼 카고 팬츠 (블랙),인에디션,0.0,0,15,0,100
3592,0.2016003556345854,M196 캣 와이드 데님 팬츠_연청,와르,5.0,1,43,0,300
3593,0.2013780840186708,Shooting STAR joger sweatpants black,이퓨원트,4.8,16,953,50,1100
3594,0.2011558124027561,[US] 여성 10oz. Reverse Weave® French Terry 쇼츠 (BLACK) CKPA3F061BK,챔피온,0.0,0,186,0,400
3595,0.2009335407868415,PHYPS® SMALL LOGO SWEAT PANTS NAVY,피지컬 에듀케이션 디파트먼트,5.0,3,154,50,1300
3596,0.2007112691709268,코튼 핀턱 와이드 밴딩팬츠 블랙,어커버,4.9,9,159,50,700
3597,0.2004889975550122,[Archive Bold X Gotter Gallery] OVERDYED SWEAT PANTS (PEACOCK BLUE),아카이브 볼드,0.0,0,76,0,100
3598,0.2002667259390975,Utility Cargo Pants_G4PAM23321IVX,골든베어,4.7,6,7,0,0
3599,0.2000444543231829,4WAY 스트레치 워크 팬츠 NAVY,247시리즈,5.0,2,16,0,0
3600,0.1998221827072683,1506 Authentic Painter Pants,트로피클로딩,5.0,1,3,0,0
3601,0.1995999110913536,라인 컬러블록 와이드 트랙팬츠 블랙,와이케이,5.0,3,146,0,600
3602,0.199377639475439,P1135 아이스라인 조거팬츠[카키],피지컬가먼츠,4.0,1,14,0,0
3603,0.1991553678595243,412935 여 카치온 와이드 데님_3color,지오다노,4.4,5,182,50,1200
3604,0.1989330962436097,CORDUROY BANDING PANTS (black),다이애그널,4.8,20,323,50,1000
3605,0.198710824627695,루즈핏 쇼츠 - 오트밀,슈퍼서브,0.0,0,83,0,400
3606,0.1984885530117804,소호 와이드 테이퍼드 핏 이지 팬츠 울 블랙,디그레,5.0,14,266,50,900
3607,0.1982662813958657,tactical bdu pants beige,유니폼브릿지,0.0,0,33,0,700
3608,0.1980440097799511,라이트 그레이 폴리 스판 트윌 셋업 바지 (그레이),에스티코,4.6,5,34,50,200
3609,0.1978217381640364,Pigment daily wide sweat jogger pants charcoal,스케이터락,0.0,0,61,0,500
3610,0.1975994665481218,LOT.035 퍼티그 데일리 트라우저 올리브,데밀,5.0,12,83,0,700
3611,0.1973771949322071,VERTICAL SWEAT DENIM MIX PANTS(MELANGE WHITE/BLACK),해비즘,4.5,4,235,0,900
3612,0.1971549233162925,LOUVER SWEATPANTS - Charcoal,51퍼센트,5.0,6,64,0,500
3613,0.1969326517003778,남성 오비 로고 프린트 원워시 와이드,게스,5.0,3,25,0,200
3614,0.1967103800844632,아웃라인 로고 스웻팬츠 멜란지 그레이,널디,5.0,1,28,0,0
3615,0.1964881084685485,세미 와이드 밴딩 슬랙스 GRAY (COOLMAX),247시리즈,5.0,1,25,0,0
3616,0.1962658368526339,웨이브 로고 플리스 팬츠_카키,1993스튜디오,4.9,24,698,50,1200
3617,0.1960435652367192,남성 블랙 슬림 스트레이트_MN1D9030,게스,4.8,4,14,0,0
3618,0.1958212936208046,히로이 더블니 와이드 팬츠 크림,케이엔드,4.9,26,364,50,900
3619,0.19559902200489,크로플 코듀로이 와이드팬츠 블랙 MJLP7618,더블유브이프로젝트,4.9,54,371,200,1300
3620,0.1953767503889753,히로이 더블니 와이드 팬츠 카키,케이엔드,4.9,17,419,50,1300
3621,0.1951544787730607,LS Tiger Camo Wide Banding Pant (Beige),큐티에잇,5.0,2,17,0,0
3622,0.194932207157146,[ASIA] Reverse Weave® (블루택) 11.5oz 밴딩조거팬츠 (BLACK) CKPA2F506BK,챔피온,5.0,5,46,0,100
3623,0.1947099355412314,[23SS clove] Logo Terry Shorts (Navy),클로브,0.0,0,24,0,0
3624,0.1944876639253167,SIPT7066 Cargo banding slacks_Black,시야쥬,5.0,1,76,0,500
3625,0.1942653923094021,와이드 데님 팬츠 블랙,가까이 유니언즈,0.0,0,101,0,1000
3626,0.1940431206934874,데님 카고 팬츠_블랙,바스틱,5.0,1,40,0,0
3627,0.1938208490775728,WIDE STRAIGHT DENIM PANTS_BLUE,닉앤니콜,5.0,1,162,0,300
3628,0.1935985774616581,라이트 나일론 벌룬팬츠 블랙,리,5.0,1,26,0,0
3629,0.1933763058457435,퍼티그 스트레이트 데님 (DARK NAVY),아모프레,5.0,1,24,0,3200
3630,0.1931540342298288,미드웨일 코듀로이 와이드 팬츠 8종 브라운 SJLP1382,페플,5.0,5,171,50,900
